alarm_source,name,occurred_on_nt,severity,ne_type
10623,Remote Maintenance Link Failure,2019-12-21,minor,BTS5900 5G
10623,Inter-BBU Port Failure,2019-12-21,minor,BTS5900 5G
10623,User Plane Fault,2019-12-21,minor,BTS5900 5G
10623,BBU Fan Stalled,2019-12-21,minor,BTS5900 5G
10623,RF Unit Maintenance Link Failure,2019-12-21,minor,BTS5900 5G
10623,Transmission Optical Interface Error,2019-12-21,minor,BTS5900 5G
10623,gNodeB Out of Service,2019-12-21,minor,BTS5900 5G
10623,RF Unit External Power Supply Insufficient,2019-12-21,minor,BTS5900 5G
10623,Inter-System Communication Failure,2019-12-21,critical,BTS5900 5G
10623,gNodeB Out of Service,2019-12-23,minor,BTS5900 5G
10623,gNodeB Out of Service,2020-07-16,minor,BTS5900 5G
10623,RF Unit Maintenance Link Failure,2020-07-16,minor,BTS5900 5G
10623,RF Unit DC Input Power Failure,2020-07-16,minor,BTS5900 5G
11431,Inter-System Control Rights Conflict,2020-12-15,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2020-12-15,minor,BTS5900 5G
11431,Board in Wrong Slot,2020-12-15,minor,BTS5900 5G
11431,Board in Wrong Slot,2020-12-22,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2020-12-22,minor,BTS5900 5G
11431,Inter-System Control Rights Conflict,2020-12-22,minor,BTS5900 5G
11431,Board in Wrong Slot,2020-12-29,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2020-12-29,minor,BTS5900 5G
11431,Inter-System Control Rights Conflict,2020-12-29,minor,BTS5900 5G
11431,Inter-System Control Rights Conflict,2021-01-05,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2021-01-05,minor,BTS5900 5G
11431,Board in Wrong Slot,2021-01-05,minor,BTS5900 5G
11431,Inter-System Control Rights Conflict,2021-01-12,minor,BTS5900 5G
11431,Board in Wrong Slot,2021-01-12,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2021-01-12,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2021-01-19,minor,BTS5900 5G
11431,Inter-System Control Rights Conflict,2021-01-19,minor,BTS5900 5G
11431,Board in Wrong Slot,2021-01-19,minor,BTS5900 5G
11431,Inter-System Communication Failure,2021-01-21,critical,BTS5900 5G
11431,Inter-System Control Rights Conflict,2021-01-22,minor,BTS5900 5G
11431,Board in Wrong Slot,2021-01-22,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2021-01-22,minor,BTS5900 5G
11431,Inter-System Control Rights Conflict,2021-01-23,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2021-01-23,minor,BTS5900 5G
11431,Board in Wrong Slot,2021-01-23,minor,BTS5900 5G
11431,Inter-System Control Rights Conflict,2021-01-24,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2021-01-24,minor,BTS5900 5G
11431,Board in Wrong Slot,2021-01-24,minor,BTS5900 5G
11431,Inter-System Control Rights Conflict,2021-01-25,minor,BTS5900 5G
11431,RF Unit Working Mode and Board Capability Mismatch,2021-01-25,minor,BTS5900 5G
11431,Board Software Auto-Supply Failure,2021-01-25,minor,BTS5900 5G
11431,NR DU Cell TRP Unavailable,2021-01-25,minor,BTS5900 5G
11431,gNodeB Out of Service,2021-01-25,minor,BTS5900 5G
11431,BBU DC Output Out of Range,2021-01-25,minor,BTS5900 5G
11431,NR DU Cell Blocked,2021-01-25,minor,BTS5900 5G
11431,BBU CPRI Interface Error,2021-01-25,minor,BTS5900 5G
11431,RF Unit Maintenance Link Failure,2021-01-25,minor,BTS5900 5G
11431,Board in Wrong Slot,2021-01-25,minor,BTS5900 5G
11431,Remote Maintenance Link Failure,2021-01-25,minor,BTS5900 5G
11431,Inter-System Communication Failure,2021-01-25,critical,BTS5900 5G
11431,NR DU Cell Blocked,2021-02-22,minor,BTS5900 5G
11431,IKE Negotiation Failure,2021-02-22,minor,BTS5900 5G
11431,BBU Topology and Configuration Mismatch,2021-02-22,minor,BTS5900 5G
11431,Inter-System Communication Failure,2021-02-22,critical,BTS5900 5G
11431,IKE Negotiation Failure,2021-03-03,minor,BTS5900 5G
11437,RF Unit Working Mode and Board Capability Mismatch,2021-02-25,minor,BTS5900 5G
11437,BBU CPRI Interface Error,2021-02-25,minor,BTS5900 5G
11437,NR DU Cell Blocked,2021-02-25,minor,BTS5900 5G
11437,Board in Wrong Slot,2021-02-25,minor,BTS5900 5G
11437,Remote Maintenance Link Running Data and Configuration Mismatch,2021-02-25,minor,BTS5900 5G
11437,Remote Maintenance Link Failure,2021-02-25,minor,BTS5900 5G
11437,Subrack Type and Configuration Mismatch,2021-02-25,minor,BTS5900 5G
11437,RAT Conflict between separate-MPT Boards,2021-02-25,minor,BTS5900 5G
11437,Inter-System Control Rights Conflict,2021-02-25,minor,BTS5900 5G
11437,Inter-System Board Installation and Configuration Mismatch,2021-02-25,minor,BTS5900 5G
11437,Monitoring Device Maintenance Link Failure,2021-02-25,minor,BTS5900 5G
11437,Inter-BBU Port Failure,2021-02-25,minor,BTS5900 5G
11437,Board Not In Position,2021-02-25,minor,BTS5900 5G
11437,Inter-System Cabinet Configuration Conflict,2021-02-25,minor,BTS5900 5G
11437,RF Unit Maintenance Link Failure,2021-02-25,minor,BTS5900 5G
11437,Inter-System Communication Failure,2021-02-25,critical,BTS5900 5G
11437,Remote Maintenance Link Failure,2021-03-08,minor,BTS5900 5G
11437,gNodeB Out of Service,2021-03-08,minor,BTS5900 5G
11437,IKE Negotiation Failure,2021-03-08,minor,BTS5900 5G
11437,User Plane Fault,2021-03-08,minor,BTS5900 5G
11437,NR DU Cell Blocked,2021-03-08,minor,BTS5900 5G
11437,User Plane Fault,2021-03-08,minor,BTS5900 5G
11437,Transmission Optical Interface Error,2021-03-08,minor,BTS5900 5G
11437,Inter-BBU Port Failure,2021-03-08,minor,BTS5900 5G
11437,Inter-System Communication Failure,2021-03-08,critical,BTS5900 5G
11437,NR DU Cell Blocked,2021-03-22,minor,BTS5900 5G
11437,NR DU Cell Blocked,2021-04-15,minor,BTS5900 5G
11437,Inter-System Communication Failure,2021-04-15,critical,BTS5900 5G
11437,IKE Negotiation Failure,2021-04-17,minor,BTS5900 5G
11437,Inter-System Communication Failure,2021-04-17,critical,BTS5900 5G
11437,Inter-System Communication Failure,2021-04-23,critical,BTS5900 5G
11468,Subrack Type and Configuration Mismatch,2021-03-31,minor,BTS5900 5G
11468,Monitoring Device Maintenance Link Failure,2021-03-31,minor,BTS5900 5G
11468,Board Not In Position,2021-03-31,minor,BTS5900 5G
11468,Remote Maintenance Link Failure,2021-03-31,minor,BTS5900 5G
11468,Board in Wrong Slot,2021-03-31,minor,BTS5900 5G
11468,BBU CPRI Interface Error,2021-03-31,minor,BTS5900 5G
11468,RF Unit Working Mode and Board Capability Mismatch,2021-03-31,minor,BTS5900 5G
11468,NR DU Cell Blocked,2021-03-31,minor,BTS5900 5G
11468,NR Cell Unavailable,2021-03-31,minor,BTS5900 5G
11468,RF Unit Maintenance Link Failure,2021-03-31,minor,BTS5900 5G
11468,IKE Negotiation Failure,2021-04-01,minor,BTS5900 5G
11468,BBU Topology and Configuration Mismatch,2021-04-01,minor,BTS5900 5G
11468,NR DU Cell Blocked,2021-04-01,minor,BTS5900 5G
11468,Inter-System Communication Failure,2021-04-01,critical,BTS5900 5G
11468,IKE Negotiation Failure,2021-04-07,minor,BTS5900 5G
11468,IKE Negotiation Failure,2021-04-12,minor,BTS5900 5G
11468,Inter-System Communication Failure,2021-04-12,critical,BTS5900 5G
11468,NR DU Cell Blocked,2021-04-13,minor,BTS5900 5G
11468,IKE Negotiation Failure,2021-04-19,minor,BTS5900 5G
11468,BBU Topology and Configuration Mismatch,2021-04-19,minor,BTS5900 5G
11468,Inter-System Communication Failure,2021-04-19,critical,BTS5900 5G
11493,User Plane Fault,2021-01-18,minor,BTS5900 5G
11493,NR DU Cell Blocked,2021-02-12,minor,BTS5900 5G
11493,User Plane Fault,2021-03-12,minor,BTS5900 5G
11778,User Plane Fault,2020-12-29,minor,BTS5900 5G
11778,User Plane Fault,2020-12-29,minor,BTS5900 5G
11778,IKE Negotiation Failure,2020-12-29,minor,BTS5900 5G
11778,User Plane Fault,2021-01-18,minor,BTS5900 5G
11778,NR DU Cell Blocked,2021-02-08,minor,BTS5900 5G
11778,BBU Topology and Configuration Mismatch,2021-02-09,minor,BTS5900 5G
11778,IKE Negotiation Failure,2021-02-09,minor,BTS5900 5G
11778,Inter-System Communication Failure,2021-02-09,critical,BTS5900 5G
11778,BBU CPRI Interface Error,2021-02-27,minor,BTS5900 5G
11778,RF Unit DC Input Power Failure,2021-02-27,minor,BTS5900 5G
11778,RF Unit Maintenance Link Failure,2021-02-27,minor,BTS5900 5G
11778,NR DU Cell Blocked,2021-02-27,minor,BTS5900 5G
11778,User Plane Fault,2021-03-12,minor,BTS5900 5G
11778,Inter-System Communication Failure,2021-04-01,critical,BTS5900 5G
11812,Subrack Type and Configuration Mismatch,2020-07-30,minor,BTS5900 5G
11812,Power Module and Monitoring Module Communication Failure,2020-07-30,minor,BTS5900 5G
11812,Inter-System Site-Level Configuration Conflict,2020-07-30,minor,BTS5900 5G
11812,GPS Antenna Fault,2020-07-30,minor,BTS5900 5G
11812,Inter-System RF Unit Parameter Settings Conflict,2020-07-30,minor,BTS5900 5G
11812,Monitoring Device Maintenance Link Failure,2020-07-30,minor,BTS5900 5G
11812,Board Not In Position,2020-07-30,minor,BTS5900 5G
11812,Inter-System Board Installation and Configuration Mismatch,2020-07-30,minor,BTS5900 5G
11812,RAT Conflict between separate-MPT Boards,2020-07-30,minor,BTS5900 5G
11812,Board in Wrong Slot,2020-07-30,minor,BTS5900 5G
11812,RF Unit Working Mode and Board Capability Mismatch,2020-07-30,minor,BTS5900 5G
11812,NR Cell Unavailable,2020-07-30,minor,BTS5900 5G
11812,NR DU Cell TRP Unavailable,2020-07-30,minor,BTS5900 5G
11812,Remote Maintenance Link Failure,2020-07-30,minor,BTS5900 5G
11812,RF Unit Maintenance Link Failure,2020-07-30,minor,BTS5900 5G
11812,IKE Negotiation Failure,2020-07-30,minor,BTS5900 5G
11812,Board Software Auto-Supply Failure,2020-07-30,minor,BTS5900 5G
11812,BBU CPRI Interface Error,2020-07-30,minor,BTS5900 5G
11812,gNodeB Out of Service,2020-07-30,minor,BTS5900 5G
11812,Inter-System Communication Failure,2021-03-03,critical,BTS5900 5G
12180,BBU CPRI Interface Error,2021-02-22,minor,BTS5900 5G
12180,RF Unit DC Input Power Failure,2021-02-22,minor,BTS5900 5G
12180,NR DU Cell Blocked,2021-02-22,minor,BTS5900 5G
12180,RF Unit Maintenance Link Failure,2021-02-22,minor,BTS5900 5G
12180,RF Unit DC Input Power Failure,2021-02-23,minor,BTS5900 5G
12180,BBU CPRI Interface Error,2021-02-23,minor,BTS5900 5G
12180,NR DU Cell TRP Unavailable,2021-02-23,minor,BTS5900 5G
12180,gNodeB Out of Service,2021-02-23,minor,BTS5900 5G
12180,NR DU Cell Blocked,2021-02-23,minor,BTS5900 5G
12180,IKE Negotiation Failure,2021-02-23,minor,BTS5900 5G
12180,RF Unit Maintenance Link Failure,2021-02-23,minor,BTS5900 5G
12180,RF Unit DC Input Power Failure,2021-02-24,minor,BTS5900 5G
12180,RF Unit Maintenance Link Failure,2021-02-24,minor,BTS5900 5G
12180,NR DU Cell Blocked,2021-02-24,minor,BTS5900 5G
12180,NR DU Cell Blocked,2021-02-25,minor,BTS5900 5G
12550,Inter-System Control Rights Conflict,2021-02-16,minor,BTS5900 5G
12550,Inter-System Site-Level Configuration Conflict,2021-02-16,minor,BTS5900 5G
12550,Remote Maintenance Link Failure,2021-02-16,minor,BTS5900 5G
12550,Board in Wrong Slot,2021-02-16,minor,BTS5900 5G
12550,Board Software Auto-Supply Failure,2021-02-19,minor,BTS5900 5G
12550,RF Unit Working Mode and Board Capability Mismatch,2021-02-19,minor,BTS5900 5G
12550,Inter-System Site-Level Configuration Conflict,2021-02-19,minor,BTS5900 5G
12550,RAT Conflict between separate-MPT Boards,2021-02-19,minor,BTS5900 5G
12550,IKE Negotiation Failure,2021-02-19,minor,BTS5900 5G
12550,Inter-System Control Rights Conflict,2021-02-19,minor,BTS5900 5G
12550,RF Unit Maintenance Link Failure,2021-02-19,minor,BTS5900 5G
12550,NR DU Cell Blocked,2021-02-19,minor,BTS5900 5G
12550,BBU Topology and Configuration Mismatch,2021-02-19,minor,BTS5900 5G
12550,Remote Maintenance Link Failure,2021-02-19,minor,BTS5900 5G
12550,Board in Wrong Slot,2021-02-19,minor,BTS5900 5G
12550,GPS Antenna Fault,2021-02-19,minor,BTS5900 5G
12550,Inter-System Communication Failure,2021-02-19,critical,BTS5900 5G
12550,GPS Antenna Fault,2021-03-09,minor,BTS5900 5G
12550,NR DU Cell Blocked,2021-03-09,minor,BTS5900 5G
12614,IKE Negotiation Failure,2021-03-16,minor,BTS5900 5G
13232,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13232,NR DU Cell Blocked,2021-01-31,minor,BTS5900 5G
13379,BBU Topology and Configuration Mismatch,2020-12-23,minor,BTS5900 5G
13379,IKE Negotiation Failure,2020-12-23,minor,BTS5900 5G
13379,Inter-System Communication Failure,2020-12-23,critical,BTS5900 5G
13379,User Plane Fault,2021-01-13,minor,BTS5900 5G
13379,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13709,User Plane Fault,2020-11-20,minor,BTS5900 5G
13709,User Plane Fault,2020-11-20,minor,BTS5900 5G
13709,IKE Negotiation Failure,2020-11-20,minor,BTS5900 5G
13709,User Plane Fault,2020-11-25,minor,BTS5900 5G
13709,User Plane Fault,2020-12-02,minor,BTS5900 5G
13709,User Plane Fault,2020-12-02,minor,BTS5900 5G
13709,BBU Topology and Configuration Mismatch,2020-12-02,minor,BTS5900 5G
13709,Remote Maintenance Link Failure,2020-12-02,minor,BTS5900 5G
13709,IKE Negotiation Failure,2020-12-02,minor,BTS5900 5G
13709,Inter-System Communication Failure,2020-12-02,critical,BTS5900 5G
13709,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13711,Board in Wrong Slot,2020-11-11,minor,BTS5900 5G
13711,RAT Conflict between separate-MPT Boards,2020-11-11,minor,BTS5900 5G
13711,Remote Maintenance Link Failure,2020-11-11,minor,BTS5900 5G
13711,Remote Maintenance Link Failure,2020-11-18,minor,BTS5900 5G
13711,RAT Conflict between separate-MPT Boards,2020-11-18,minor,BTS5900 5G
13711,Board in Wrong Slot,2020-11-18,minor,BTS5900 5G
13711,Board in Wrong Slot,2020-11-25,minor,BTS5900 5G
13711,Remote Maintenance Link Failure,2020-11-25,minor,BTS5900 5G
13711,RAT Conflict between separate-MPT Boards,2020-11-25,minor,BTS5900 5G
13711,Inter-System Communication Failure,2020-11-26,critical,BTS5900 5G
13711,Board in Wrong Slot,2020-12-02,minor,BTS5900 5G
13711,Remote Maintenance Link Failure,2020-12-02,minor,BTS5900 5G
13711,RAT Conflict between separate-MPT Boards,2020-12-02,minor,BTS5900 5G
13711,License on Trial,2020-12-07,minor,BTS5900 5G
13711,gNodeB Out of Service,2020-12-07,minor,BTS5900 5G
13711,NR DU Cell Blocked,2020-12-07,minor,BTS5900 5G
13711,Remote Maintenance Link Running Data and Configuration Mismatch,2020-12-07,minor,BTS5900 5G
13711,Board in Wrong Slot,2020-12-07,minor,BTS5900 5G
13711,Remote Maintenance Link Failure,2020-12-07,minor,BTS5900 5G
13711,Inter-System Control Rights Conflict,2020-12-07,minor,BTS5900 5G
13711,NR DU Cell TRP Unavailable,2020-12-07,minor,BTS5900 5G
13711,RF Unit Maintenance Link Failure,2020-12-07,minor,BTS5900 5G
13711,RF Unit Working Mode and Board Capability Mismatch,2020-12-07,minor,BTS5900 5G
13711,Inter-System Communication Failure,2020-12-07,critical,BTS5900 5G
13711,gNodeB Out of Service,2020-12-10,minor,BTS5900 5G
13711,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13720,IKE Negotiation Failure,2020-11-24,minor,BTS5900 5G
13720,User Plane Fault,2020-11-25,minor,BTS5900 5G
13720,User Plane Fault,2020-12-27,minor,BTS5900 5G
13720,gNodeB Out of Service,2020-12-27,minor,BTS5900 5G
13720,Ethernet Link Fault,2020-12-27,minor,BTS5900 5G
13720,BBU Topology and Configuration Mismatch,2020-12-27,minor,BTS5900 5G
13720,Remote Maintenance Link Failure,2020-12-27,minor,BTS5900 5G
13720,User Plane Fault,2020-12-27,minor,BTS5900 5G
13720,IKE Negotiation Failure,2020-12-27,minor,BTS5900 5G
13720,Inter-System Communication Failure,2020-12-27,critical,BTS5900 5G
13720,Transmission Optical Interface Error,2020-12-29,minor,BTS5900 5G
13720,Transmission Optical Interface Error,2020-12-30,minor,BTS5900 5G
13720,Inter-System Communication Failure,2020-12-30,critical,BTS5900 5G
13720,User Plane Fault,2020-12-31,minor,BTS5900 5G
13720,gNodeB Out of Service,2020-12-31,minor,BTS5900 5G
13720,Transmission Optical Interface Error,2020-12-31,minor,BTS5900 5G
13720,User Plane Fault,2020-12-31,minor,BTS5900 5G
13720,IKE Negotiation Failure,2020-12-31,minor,BTS5900 5G
13720,Inter-System Communication Failure,2020-12-31,critical,BTS5900 5G
13720,IKE Negotiation Failure,2021-01-08,minor,BTS5900 5G
13720,IKE Negotiation Failure,2021-01-21,minor,BTS5900 5G
13720,IKE Negotiation Failure,2021-01-24,minor,BTS5900 5G
13720,IKE Negotiation Failure,2021-01-27,minor,BTS5900 5G
13720,User Plane Fault,2021-01-28,minor,BTS5900 5G
13720,IKE Negotiation Failure,2021-01-28,minor,BTS5900 5G
13720,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13734,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13743,NR DU Cell Blocked,2020-11-23,minor,BTS5900 5G
13743,RF Unit Maintenance Link Failure,2020-11-23,minor,BTS5900 5G
13743,RF Unit Working Mode and Board Capability Mismatch,2020-11-23,minor,BTS5900 5G
13743,User Plane Fault,2021-01-13,minor,BTS5900 5G
13743,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13776,IKE Negotiation Failure,2020-11-10,minor,BTS5900 5G
13776,User Plane Fault,2020-11-10,minor,BTS5900 5G
13776,User Plane Fault,2020-11-10,minor,BTS5900 5G
13776,NR DU Cell Blocked,2020-12-09,minor,BTS5900 5G
13776,NR DU Cell Blocked,2020-12-10,minor,BTS5900 5G
13776,BBU Topology and Configuration Mismatch,2020-12-11,minor,BTS5900 5G
13776,Remote Maintenance Link Failure,2020-12-11,minor,BTS5900 5G
13776,IKE Negotiation Failure,2020-12-11,minor,BTS5900 5G
13776,User Plane Fault,2020-12-11,minor,BTS5900 5G
13776,User Plane Fault,2020-12-11,minor,BTS5900 5G
13776,Transmission Optical Interface Error,2020-12-11,minor,BTS5900 5G
13776,NR DU Cell Blocked,2020-12-11,minor,BTS5900 5G
13776,Inter-System Communication Failure,2020-12-11,critical,BTS5900 5G
13776,IKE Negotiation Failure,2021-01-07,minor,BTS5900 5G
13776,Inter-System Communication Failure,2021-01-07,critical,BTS5900 5G
13776,Remote Maintenance Link Failure,2021-01-28,minor,BTS5900 5G
13776,User Plane Fault,2021-01-28,minor,BTS5900 5G
13776,User Plane Fault,2021-01-28,minor,BTS5900 5G
13776,NR DU Cell Blocked,2021-01-28,minor,BTS5900 5G
13776,IKE Negotiation Failure,2021-01-28,minor,BTS5900 5G
13776,Inter-System Communication Failure,2021-01-28,critical,BTS5900 5G
13776,NR DU Cell Blocked,2021-01-29,minor,BTS5900 5G
13776,BBU Topology and Configuration Mismatch,2021-01-29,minor,BTS5900 5G
13776,User Plane Fault,2021-01-29,minor,BTS5900 5G
13776,Remote Maintenance Link Failure,2021-01-29,minor,BTS5900 5G
13776,IKE Negotiation Failure,2021-01-29,minor,BTS5900 5G
13776,Inter-System Communication Failure,2021-01-29,critical,BTS5900 5G
13776,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13776,User Plane Fault,2021-02-08,minor,BTS5900 5G
13776,User Plane Fault,2021-02-08,minor,BTS5900 5G
13776,Remote Maintenance Link Failure,2021-02-08,minor,BTS5900 5G
13776,NR DU Cell Blocked,2021-02-08,minor,BTS5900 5G
13776,IKE Negotiation Failure,2021-02-08,minor,BTS5900 5G
13776,Transmission Optical Interface Error,2021-02-08,minor,BTS5900 5G
13776,gNodeB Out of Service,2021-02-08,minor,BTS5900 5G
13776,Inter-System Communication Failure,2021-02-08,critical,BTS5900 5G
13776,IKE Negotiation Failure,2021-02-09,minor,BTS5900 5G
13776,NR DU Cell Blocked,2021-02-09,minor,BTS5900 5G
13776,Transmission Optical Interface Error,2021-02-09,minor,BTS5900 5G
13776,Inter-System Communication Failure,2021-02-09,critical,BTS5900 5G
13853,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13853,NR DU Cell Blocked,2021-02-10,minor,BTS5900 5G
13868,User Plane Fault,2021-01-14,minor,BTS5900 5G
13868,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13889,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
13889,RF Unit DC Input Power Failure,2021-02-01,minor,BTS5900 5G
13889,NR Cell Unavailable,2021-02-02,minor,BTS5900 5G
13889,RF Unit Maintenance Link Failure,2021-02-02,minor,BTS5900 5G
13889,RF Unit DC Input Power Failure,2021-02-02,minor,BTS5900 5G
13889,NR DU Cell TRP Unavailable,2021-02-02,minor,BTS5900 5G
13889,RF Unit Maintenance Link Failure,2021-02-04,minor,BTS5900 5G
13889,NR Cell Unavailable,2021-02-04,minor,BTS5900 5G
13889,NR DU Cell TRP Unavailable,2021-02-04,minor,BTS5900 5G
13889,RF Unit DC Input Power Failure,2021-02-04,minor,BTS5900 5G
13889,RF Unit Maintenance Link Failure,2021-02-05,minor,BTS5900 5G
13889,NR Cell Unavailable,2021-02-05,minor,BTS5900 5G
13889,NR DU Cell TRP Unavailable,2021-02-05,minor,BTS5900 5G
13889,RF Unit DC Input Power Failure,2021-02-05,minor,BTS5900 5G
13889,NR DU Cell TRP Unavailable,2021-02-06,minor,BTS5900 5G
13889,NR Cell Unavailable,2021-02-06,minor,BTS5900 5G
13889,RF Unit Maintenance Link Failure,2021-02-06,minor,BTS5900 5G
13889,RF Unit DC Input Power Failure,2021-02-06,minor,BTS5900 5G
13889,BBU CPRI Interface Error,2021-02-07,minor,BTS5900 5G
13889,RF Unit DC Input Power Failure,2021-02-07,minor,BTS5900 5G
13889,NR Cell Unavailable,2021-02-07,minor,BTS5900 5G
13889,NR DU Cell TRP Unavailable,2021-02-07,minor,BTS5900 5G
13889,RF Unit Maintenance Link Failure,2021-02-07,minor,BTS5900 5G
13889,NR DU Cell TRP Unavailable,2021-02-08,minor,BTS5900 5G
13889,NR Cell Unavailable,2021-02-08,minor,BTS5900 5G
13889,RF Unit DC Input Power Failure,2021-02-08,minor,BTS5900 5G
13889,RF Unit Maintenance Link Failure,2021-02-08,minor,BTS5900 5G
13897,User Plane Fault,2020-11-21,minor,BTS5900 5G
13897,User Plane Fault,2020-11-26,minor,BTS5900 5G
13897,User Plane Fault,2020-12-02,minor,BTS5900 5G
13897,Remote Maintenance Link Failure,2020-12-02,minor,BTS5900 5G
13897,BBU Topology and Configuration Mismatch,2020-12-02,minor,BTS5900 5G
